Country Name,Year,Adolescents out of school (% of lower secondary school age),Children out of school (% of primary school age),Current account balance (% of GDP),Current health expenditure (% of GDP),"Current health expenditure per capita, PPP (current international $)","Debt service (PPG and IMF only, % of exports of goods, services and primary income)",Domestic general government health expenditure (% of general government expenditure),"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Exports of goods and services (% of GDP),External debt stocks (% of GNI),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net outflows (% of GDP)",GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita growth (annual %),"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Gross savings (% of GDP),"Immunization, DPT (% of children ages 12-23 months)",Imports of goods and services (% of GDP),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth total (% of people ages 15-24)","Mortality caused by road traffic injury (per 100,000 population)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate, infant (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary, female (% net)","School enrollment, primary, male (% net)","School enrollment, secondary (% net)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% net)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",Total reserves (% of total external debt),Total reserves in months of imports,Trade (% of GDP)
Myanmar,2006,40.5295715332031,4.69658994674683,5.47410687810815,2.26559186,47.9938347032884,1.22286319378873,1.73496282,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,62.41645061495505,51.8668270840157,1.90182128285749,0.6084913309301815,14502553709.8303,13.0761013792372,586.085579935448,12.2555240244746,0.787440001964569,5.38150978088379,35.2794825026201,82.0,68.0042058507732,65.076,59.148,62.026,0.9842857292720247,94.71856907435823,19.0,31.8,29.4,34.5,62.9,74.4,88.61108,0.989790022373199,88.03024,89.18796,43.17034,0.972599983215332,42.52317,43.81816,11.15647315979005,1.30034995079041,13.046799659729,9.12821006774902,0.75,0.27,1.24,18.3896744294142,4.19070165902489,116.48133245257155
Myanmar,2007,39.8917694091797,7.76004981994629,6.84128559608505,2.03606868,49.0657133281221,1.33163787779431,1.3007797,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,59.05035053503035,39.9842237302244,3.5175166973129,0.835007475614176,20182477480.5512,11.9914352402146,651.729730899198,11.2004378218927,0.787440001964569,5.38150978088379,34.5021282271162,86.0,66.78219432600275,65.365,59.528,62.367,0.9850000143051145,94.7399978637695,19.0,30.8,28.4,33.6,60.8,71.6,88.95978,0.9915250241756435,88.730365,89.715145,43.45929,0.995379984378815,43.2794,43.63949,11.0508098602295,1.30034995079041,13.046799659729,9.12821006774902,0.81,0.29,1.35,40.7046251663598,8.32177751423911,129.3170600888795
Myanmar,2008,37.605110168457,1.90114998817444,3.91377460527001,2.12175322,57.6668566597241,1.37498655529822,1.19463682,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,63.860963243410296,28.1222825205722,2.71127181000311,0.9438183525032715,31862554101.9378,10.2553053929808,714.620419027129,9.64981113277751,0.787440001964569,5.38150978088379,33.342165233562696,85.0,68.8176592140007,57.592,55.119,56.364,0.9857142993382043,94.76142665318076,19.2,30.1,27.6,32.9,70.8,101.1,89.83805,0.993260025978088,89.43049,90.24233,45.29753,1.0036350190639476,44.114635,44.138715000000005,11.869257450103774,1.29763495922089,13.985972166061401,9.830917596817015,0.9,0.32,1.48,43.7712357097494,8.55444383181025,132.822139670331
Myanmar,2009,37.3158493041992,1.684730052948,2.67166530648619,2.17283702,64.0558666295587,1.75654433044979,1.3029182,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,52.957299961649596,25.7356031426676,2.92355415980151,0.8691776764965911,36906181380.8127,10.5500090961932,785.634853168658,9.93736426370333,0.787440001964569,5.38150978088379,31.3187512116561,90.0,55.453880184682404,66.067,60.278,63.095,0.9864285843712941,94.78285544259204,19.1,29.0,26.4,31.9,56.4,66.0,88.9333,0.982749998569489,88.05623,89.80277,44.79402,1.01189005374908,44.94987,44.63794,12.687705039978049,1.2949199676513699,14.9251446723938,10.53362512588501,0.98,0.35,1.63,57.9845052751335,11.402229089583,110.7786839346445
Myanmar,2010,35.7162818908691,1.40907001495361,3.17749475847855,1.96793783,61.1048129929427,3.08051509397795,1.22740936,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,52.20119441045145,20.170486209262,1.81897202342465,0.956512968199292,49540813342.4834,9.6344394520444,854.932478027749,8.82058943535873,0.787440001964569,5.38150978088379,33.451338298653596,90.0,59.78684966328445,66.456,60.655,63.479,0.9871428694043839,94.80428423200331,19.1,28.3,25.5,31.5,54.2,63.2,89.00709,0.990069985389709,88.4284,89.58032,45.05213,1.04527997970581,45.94476,44.15899,13.506152629852325,1.29220497608185,15.8643171787262,11.236332654953005,1.1,0.39,1.81,60.5126321400695,11.1332146580059,111.988044073736
Myanmar,2011,32.516375950404544,1.40907001495361,-2.60285417206877,1.95077813,63.8604205490005,2.50122389055827,1.49485052,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,55.55066649277435,18.0535304149224,4.20127651183029,0.776806171024181,59977326085.9908,5.59148237823661,895.512538762631,4.74658078594661,0.787440001964569,5.38150978088379,34.9238512873106,84.0,61.974875061047555,66.892,60.984,63.859,0.9878571544374737,94.82571302141459,19.0,27.5,24.4,30.9,52.1,60.5,90.7881175,0.9853949844837185,88.4284,89.58032,45.968255,1.03908497095108,46.702042500000005,45.2342575,14.3246002197266,1.28948998451233,16.8034896850586,11.939040184021,1.23,0.44,2.03,68.0019478102691,8.32323960084598,117.5255415538215
Myanmar,2012,29.316470009939984,1.40907001495361,-2.1015900196755,2.43605232,89.2303721042641,11.842770639003,2.10250854,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,58.379463745207644,19.1699328228031,2.22540068514517,0.953429043134848,59937796648.2158,7.33267044704149,953.123081936485,6.43324807639843,1.017288317282994,6.183028221130375,33.4251935999149,84.0,61.8818144564253,67.252,61.4,64.251,0.9885714394705635,94.84714181082585,19.5,27.1,23.7,30.8,50.0,58.0,92.569145,0.980719983577728,88.4284,89.58032,46.88438,1.03288996219635,47.459325,46.309525,13.7377004623413,1.22116005420685,15.4824600219727,12.0584402084351,1.35,0.49,2.24,66.6414330206222,7.6363569205068,119.98217508209851
Myanmar,2013,26.11656406947543,1.40907001495361,-0.644739708349136,3.11112022,126.309410912102,19.8589283857817,2.45782161,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,61.71050588322665,16.9906663206016,3.74085607932619,1.06647550960062,60269732854.827,8.42600102501767,1024.69060474658,7.50873881521075,1.2471366326014193,6.98454666137696,32.161554267508905,75.0,64.668520987976,67.595,61.783,64.617,0.9892857245036533,94.86857060023712,19.5,26.5,23.2,30.2,48.1,55.6,94.35017250000001,0.9760449826717374,88.4284,89.58032,47.800505,1.02669495344162,48.216607499999995,47.3847925,14.843472003936768,1.23783838748932,16.963324864705434,12.80536508560185,1.45,0.52,2.4,89.0987580630489,7.6139134757303,117.9135761764365
Myanmar,2014,22.91665812901087,1.40907001495361,-3.78673335134624,4.14940882,181.753712239901,4.44754481440566,4.05640554,0.0549567735134385,0.0359788062798414,0.0461426099439731,9.43620461641508,8.75301842431794,9.11890430856737,0.312801465937556,0.196349661570408,0.258716366146977,54.6453094482422,6.88046381134435,62.40332493907335,16.0697456201098,3.31904421353417,1.0205609172078844,65531374210.3224,8.16990745558277,1099.24387751605,7.27568618509038,1.4769849479198442,7.786065101623546,31.830230602909403,88.0,63.5150464171235,68.026,62.111,64.994,0.990000009536743,94.8899993896484,19.6,26.2,22.7,30.1,46.3,53.4,96.1312,0.971369981765747,88.4284,89.58032,48.71663,1.02049994468689,48.97389,48.46006,15.949243545532234,1.25451672077179,18.444189707438166,13.552289962768599,1.52,0.55,2.52,44.8737590215783,3.06577500120649,113.437954744864
Myanmar,2015,19.716752188546316,1.40907001495361,-5.216017222236,5.19711542,231.926060209617,3.31167246534641,4.81628418,0.05396541895976242,0.03678304484505918,0.0469140881041901,8.856161713335087,7.714638208070463,8.33568125579607,0.31824117346530056,0.1890797285410706,0.258973091010233,54.6453094482422,6.88046381134435,54.09711577054905,17.7737905538591,6.85124098701507,0.9253286895963084,59607290408.4359,6.99284029026121,1166.73305547935,6.13960007817474,1.7068332632382694,8.587583541870131,29.26125206622125,89.0,57.11479360585575,68.352,62.376,65.288,0.9850000143051145,92.65499877929685,19.7,26.2,22.5,30.2,44.6,51.3,96.64165333333334,0.9699299931526184,88.4284,89.58032,52.516490000000005,1.05655997991562,53.748400000000004,51.290405,17.0550150871277,1.2711950540542598,19.925054550170902,14.299214839935349,1.62,0.58,2.68,44.9968316203117,2.85278753423402,106.00289253436875
Myanmar,2016,16.51684624808176,1.40907001495361,-3.03174958693432,4.76220942,212.372626598124,5.156238067739,3.13267946,0.05297406440608634,0.037587283410276964,0.0476855662644071,8.276118810255094,6.676257991822986,7.55245820302477,0.3236808809930452,0.1818097955117332,0.25922981587348903,54.6453094482422,9.86802959442139,53.00480755061835,16.4019689211179,5.17880132620963,0.5705833817518665,63298361983.5653,5.86247291518572,1225.37913972668,5.02652118853597,1.9366815785566946,9.389101982116717,29.19610790871995,90.0,55.3292709784493,68.673,62.751,65.64,0.980000019073486,90.4199981689453,19.9,25.9,22.2,30.1,43.1,49.5,97.15210666666667,0.96849000453949,88.4284,89.58032,56.31635,1.09262001514435,58.52291,54.12075,18.160786628723166,1.2878733873367298,21.405919392903634,15.0461397171021,1.76,0.64,2.92,48.320425649148,3.25714297948044,103.94751431096799
Myanmar,2017,13.3169403076172,1.40907001495361,-7.44369978732039,4.6921258,220.83173177914,4.22766665321162,3.52443361,0.05198270985241026,0.03839152197549474,0.048457044424624104,7.6960759071751,5.63787777557551,6.76923515025347,0.3291205885207898,0.1745398624823958,0.259486540736745,57.586873372395836,15.3319144075,52.93668009755015,16.8609916662603,7.27335555300642,0.3886681468394994,66053040475.0257,6.13610824360305,1290.56409027458,5.31957403505668,2.16652989387512,10.1906204223633,29.867617102596547,89.0,55.2221678723686,68.918,63.038,65.909,0.989383311515147,94.77983474432449,20.0,25.5,21.7,29.7,41.6,47.7,97.66256,0.946460008621216,88.4284,89.58032,59.62371,1.09156000614166,62.02187,57.24047,19.266558170318635,1.3045517206191999,22.88678423563637,15.79306459426885,1.91,0.69,3.17,48.3492389706595,2.88976460182433,103.03414393031825
Myanmar,2018,10.572790145874,1.40907001495361,-3.77415133295651,4.53514671,253.139121964291,4.80925718034488,3.59327793,0.05099135529873418,0.03919576054071252,0.0492285225848411,8.22006471927845,6.4485622830799,7.42544889320717,0.33456029604853443,0.1672699294530584,0.259743265600001,60.52843729654946,15.4172948309892,53.7023185716197,16.2637631750898,2.60563229837277,0.49398103168492746,67860515993.1186,6.26886221471075,1361.56831265985,5.50179746363222,1.99249005317688,10.1159400939941,31.30611029186745,91.0,58.925710957046,69.224,63.376,66.232,0.998766603956808,99.1396713197037,20.2,25.7,21.7,30.0,40.2,46.0,97.93192,0.95550000667572,88.4284,89.58032,64.05857,1.08691000938416,66.63893,61.49661,20.3723297119141,1.32123005390167,24.3676490783691,16.5399894714356,2.12,0.77,3.5,52.6151536984721,3.11086475114214,106.1678585898639
Myanmar,2019,10.572790145874,1.40907001495361,0.090215657848436,3.814466,232.581456277481,3.35661242596455,2.96386218,0.0500000007450581,0.0399999991059303,0.0500000007450581,10.5900001525879,7.78999996185303,9.35000038146973,0.340000003576279,0.159999996423721,0.259999990463257,63.4700012207031,22.7600002288818,56.69645425550995,15.3935737924956,2.31211211146102,0.338176782470216,75065106243.3578,6.57911006765414,1440.98988238708,5.83309474734135,1.99976003170013,9.74240970611572,31.6353468044555,90.0,50.367120956565344,69.478,63.574,66.457,1.0,95.4199981689453,20.4,25.6,21.5,30.0,38.9,44.4,97.93192,0.95550000667572,88.4284,89.58032,64.05857,1.08691000938416,66.63893,61.49661,20.3723297119141,1.32123005390167,24.3676490783691,16.5399894714356,2.12,0.77,3.5,52.0856293069647,3.28869018419057,109.0995865365625
Myanmar,2020,10.572790145874,1.40907001495361,0.090215657848436,4.27808714,257.272201540423,3.3250231325328,3.35896754,0.0500000007450581,0.0399999991059303,0.0500000007450581,10.5900001525879,7.78999996185303,9.35000038146973,0.340000003576279,0.159999996423721,0.259999990463257,63.4700012207031,22.7600002288818,54.42526901243985,17.2950651539903,2.41393222802876,0.41999388468055954,79006113670.2831,-9.04834717984643,1301.3138635245,-9.69306034482335,1.99976003170013,9.74240970611572,28.63376554876205,84.0,50.50949383925435,69.702,63.678,66.612,1.00159436852786,96.3616999952531,20.4,25.8,21.3,30.7,37.6,42.9,97.93192,0.95550000667572,88.4284,89.58032,64.05857,1.08691000938416,66.63893,61.49661,20.3723297119141,1.32123005390167,24.3676490783691,16.5399894714356,1.93,0.7,3.2,57.2167625702112,3.28869018419057,104.0458734524849
Philippines,2000,17.859769821167,13.9431104660034,-2.66284885287764,3.05512357,102.821933040413,14.6280960778647,6.51838589,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,80.1500015258789,35.7099990844727,43.3442192240219,63.8299045574974,1.77722452613512,-0.75056960485061,83669788376.9213,4.38250500083399,1793.34761146436,1.9282797124846,3.16440010070801,15.2067604064941,33.3916737451306,78.0,41.809149235982,71.215,64.299,67.789,1.00999999046326,95.0899963378906,9.8,21.2,16.3,27.1,27.3,36.9,89.53385,1.00199997425079,90.34012,88.7636,50.88424,1.10132002830505,55.37757,46.5817,28.6476802825928,1.10736000537872,30.3209400177002,27.0657005310059,5.82,2.29,9.36,25.793467077419,4.67799840099903,85.1533684600039
Philippines,2001,17.859769821167,13.9431104660034,-2.21740069327136,2.84775972,98.7859042000233,19.9259962679631,5.5015583,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,79.76985439508267,40.12268372004326,41.1555015074547,67.5173431225323,0.96298544393499,0.53851159693733,78921234457.5487,3.04923134463486,1807.70892524758,0.800810377832349,2.92463994026184,13.9159097671509,34.6236833401699,79.0,43.7448871162984,71.2,64.384,67.829,1.0166666507720967,95.07999674479167,9.7,22.2,16.8,28.7,26.8,36.1,89.53385,1.00199997425079,90.34012,88.7636,50.88424,1.10132002830505,55.37757,46.5817,28.6476802825928,1.10736000537872,30.3209400177002,27.0657005310059,5.82,2.29,9.36,26.8597866912287,5.14417831781933,84.9003886237531
Philippines,2002,15.0261201858521,13.5318899154663,-0.334490425515421,2.63767385,94.4387935569959,19.7274351120264,4.75280809,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,79.38970726428643,44.535368355613834,40.0056799440289,65.0270153606938,2.09827504516588,0.34635178812235,84307345887.543,3.71625500158383,1837.25429286854,1.63440956717702,2.89222002029419,14.0689296722412,35.2688442852804,79.0,43.83912414975,71.409,64.313,67.886,1.0233333110809333,95.06999715169273,10.2,22.7,17.4,29.3,26.4,35.2,89.63244,0.992160022258759,90.81896,88.49872,54.62719,1.10661995410919,59.92832,49.55082,28.3481502532959,1.24502003192902,32.4361801147461,24.4886703491211,5.77,2.26,9.28,27.1794876595094,5.11204168568062,83.8448040937789
Philippines,2003,13.5830202102661,13.8996496200562,0.327439073939328,3.07663488,115.727563442286,19.2996473597025,5.4588623,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,79.0095601334902,48.9480529911844,42.3050183712712,65.8782675934404,0.565263243432102,0.349268345535283,87039092974.2272,5.08691113513073,1892.82161995051,3.02447664962099,2.93517994880676,14.380220413208,35.6099556982049,84.0,45.2696259923924,71.497,64.531,68.049,1.02999997138977,95.0599975585938,10.1,22.8,17.0,29.8,25.9,34.4,89.90912,0.988359987735748,90.82528,89.03341,57.36658,1.10776996612549,62.61296,52.34159,27.230110168457,1.23465001583099,30.9651603698731,23.6990604400635,5.76,2.26,9.26,27.2308890226373,5.044497039735,87.5746443636636
Philippines,2004,12.5307502746582,14.05126953125,1.71049031113279,3.0468533,123.00670323806,20.2489854683495,5.61920071,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,81.7399978637695,51.0999984741211,41.8268409907999,58.8498252315545,0.623144777963454,0.508410350939778,95001999685.3314,6.56922851180626,1978.34489133113,4.51829535753411,2.46983003616333,12.7508497238159,36.2292309162938,88.0,45.2984438324049,71.885,64.662,68.301,1.025999975204468,95.59799804687505,10.1,23.3,17.4,30.4,25.5,33.6,89.35752,0.986710011959076,90.39647,88.36419,59.28866,1.11131000518799,64.81646,53.99368,26.5457592010498,1.23321998119354,30.1653099060059,23.130069732666,5.74,2.24,9.22,26.5599574955484,4.44554952643849,87.1252848232048
Philippines,2005,12.8590497970581,13.4612503051758,1.8529075905422,3.74253035,160.519020295605,15.8498514324659,6.60978031,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,81.79333114624022,51.91166559855144,41.2300392158954,49.7600218675303,1.54906009249231,0.739264070390185,107419977318.166,4.94250511877678,2037.8776605946,3.00922096669444,2.32806992530823,12.4223604202271,37.7714550955846,89.0,42.6156353549097,72.143,64.666,68.423,1.021999979019166,96.13599853515629,10.1,23.6,17.5,31.0,25.0,32.8,88.55488,0.989719986915588,89.64806,87.51002,58.87591,1.11915004253387,64.56834,53.42588,25.823429107666,1.20176005363464,28.8131008148193,22.9996604919434,5.64,2.2,9.06,31.4893575289313,4.60349149593321,83.8456745708051
Philippines,2006,12.9922599792481,14.6835603713989,5.4545225788942,3.77762938,172.966556900955,18.5902778689065,6.63096142,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,81.84666442871094,52.723332722981766,41.2454593705084,41.3110356432286,2.12091886479217,0.836888580494012,127652926368.069,5.31641682136939,2110.42044781284,3.55972238279863,2.42579007148743,13.2685298919678,37.2282016275855,88.0,39.6050793023691,71.541,64.721,68.172,1.017999982833864,96.67399902343752,9.8,24.6,18.2,32.2,24.5,32.1,86.79077,0.987290024757385,87.86851,85.76168,59.04377,1.11713004112244,64.82426,53.5165,26.2468109130859,1.21219003200531,29.4652309417725,23.2131404876709,5.57,2.17,8.96,39.8766225397362,5.08825460250245,80.8505386728775
Philippines,2007,12.1006603240967,14.5122699737549,5.17497335468166,3.75318074,184.776435022139,9.46950583452246,6.46384048,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,81.89999771118165,53.534999847412095,38.0141863378076,34.804532967813,1.87121245887706,3.44444921809924,155980408673.403,6.51929155018938,2209.34651083329,4.68750495300476,2.48517990112305,13.6670198440552,36.7544223626748,87.0,35.6307936542553,71.88,65.112,68.549,1.013999986648562,97.21199951171876,10.6,24.6,18.1,32.4,24.1,31.4,87.09612,0.987600028514862,88.2367,86.00859,59.8099,1.10271000862122,65.45874,54.3951,26.687900543212848,1.2114400267601,29.94650077819825,23.6151056289673,5.59,2.17,8.99,57.0282909358082,6.74013026531762,73.6449799920629
Philippines,2008,11.5353498458862,13.7479295730591,0.0792959465366613,3.86315918,198.733839972124,11.7990023098414,6.51014423,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,81.95333099365237,54.34666697184243,33.3568332437392,29.3273873367195,0.737800589215242,1.08467363760969,181624626327.361,4.34448730509183,2264.9462907288,2.51657128580275,2.58282995223999,14.4419898986816,36.0222747408748,87.0,34.3242375293009,71.949,65.231,68.643,1.00999999046326,97.75,10.0,24.7,18.2,32.6,23.8,30.7,88.12346,0.990239977836609,89.40371,86.90749,60.34316,1.09035003185272,65.7531,55.15425,27.1289901733398,1.21069002151489,30.427770614624,24.0170707702637,5.7,2.22,9.17,64.3674051990796,6.39953482387135,67.6810707730401
Philippines,2009,10.7224798202515,12.0926399230957,4.80078349700448,4.16451931,214.775827535002,13.468875728906,6.64473581,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,82.00666427612309,55.15833409627277,30.2195255995892,28.5128651981622,1.17324821246427,1.07806931059977,175974755881.372,1.44832306275669,2256.72554835463,-0.362955289837316,2.53777003288269,13.2111597061157,37.9486917120278,88.0,30.6670651873867,71.966,65.189,68.631,1.00499999523163,97.79000091552734,10.6,25.2,18.5,33.2,23.4,30.1,89.88861,0.988849997520447,91.14398,88.70254,61.04577,1.08143997192383,66.32326,55.99163,26.6055793762207,1.2051899433136,29.7430095672607,23.6401290893555,5.93,2.31,9.54,78.9815950764492,9.1851180984831,60.8865907869758
Philippines,2010,11.01403117763378,11.660967686717033,3.44540917722718,4.13107872,226.764642024914,15.9927012041236,7.18279028,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.0499992370606,14.8000001907349,16.4300003051758,0.5,0.449999988079071,0.479999989271164,82.0599975585938,55.9700012207031,32.8748297195678,28.1961962919996,0.513698049517659,1.30161776589735,208368893151.144,7.33449996034538,2373.14312064664,5.15869430276467,2.563124502566088,13.672115913040699,39.7514910839799,88.0,33.2294487942119,72.112,65.534,68.883,1.0,97.8300018310547,11.5,25.0,18.2,33.0,23.1,29.6,90.983566,0.9869959950447084,92.151144,89.88154,62.107943999999996,1.083317971229554,67.47797,56.987236,27.7549235195177,1.21838589463731,31.269762641133,24.4408875516527,6.12,2.39,9.86,95.3818566120814,10.437269739216,66.1042785137797
Philippines,2011,11.305582535016061,11.229295450338368,2.4091906991357,4.02518559,229.654395893208,11.9435894695018,6.16743231,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.446666081746468,14.770000139872266,16.620000203450534,0.5299999912579854,0.4133333265781403,0.473333328962326,82.75999959309901,56.8000005086263,29.1054288781405,25.344502088236,0.856963002985963,1.00319099190428,234216730291.32,3.85823282795663,2416.75212064542,1.83760514144211,2.588478972249486,14.1330721199657,36.8750710888523,89.0,31.690407821767,72.229,65.835,69.096,1.00333333015442,97.923334757487,10.5,25.0,18.5,32.6,22.8,29.1,92.07852199999999,0.9851419925689698,93.158308,91.06054,63.170117999999995,1.085195970535278,68.63268000000001,57.982842,29.0709151463153,1.21456645192145,32.6842752204727,25.6713262527915,6.33,2.48,10.19,114.224722339527,11.5996405959486,60.7958366999075
Philippines,2012,11.59713389239834,10.797623213959701,2.65327822085759,4.17709208,254.563194022443,7.29635633250764,6.20142746,0.0399999991059303,0.0500000007450581,0.0500000007450581,18.843332926432332,14.740000089009634,16.810000101725265,0.5599999825159706,0.3766666650772097,0.466666668653488,83.4600016276042,57.6299997965495,27.4670738577233,23.4044291733867,1.22763000703119,1.59331540680599,261920540962.63,6.89695171050985,2533.74141964959,4.8407653397621,2.6138334419328837,14.5940283268907,35.1328493512711,89.0,30.3749316555848,72.373,65.98,69.237,1.00666666030884,98.01666768391931,10.8,25.2,18.6,32.8,22.6,28.7,93.173478,0.9832879900932312,94.165472,92.23953999999999,64.232292,1.087073969841002,69.78739,58.978448,29.6298942276846,1.20765579968933,33.1844648171482,26.2935182382807,6.17,2.41,9.92,123.099709617415,11.4738762540142,57.8420055133082
Philippines,2013,11.88868524978062,10.365950977581036,4.00964958369033,4.27408695,272.380492798712,7.16358166758847,6.46710253,0.0399999991059303,0.0500000007450581,0.0500000007450581,19.2399997711182,14.710000038147,17.0,0.589999973773956,0.340000003576279,0.46000000834465,84.1600036621094,58.4599990844727,26.1774198090007,24.1818488040641,1.31642638378197,1.28457659774274,283902828588.718,6.75053130142255,2654.41506933978,4.76266633818079,2.6391879116162817,15.0549845338157,36.3544017148818,85.0,29.6473614230291,72.332,66.111,69.283,1.00999999046326,98.1100006103516,10.6,25.0,18.2,32.7,22.4,28.3,94.268434,0.9814339876174927,95.172636,93.41854,65.294466,1.088951969146726,70.94210000000001,59.974053999999995,31.8704183328366,1.22731668152584,36.1084692595744,27.9004118525101,6.06,2.36,9.76,108.414688991777,11.620931882498,55.8247812320298
Philippines,2014,12.1802366071629,9.93427874120237,3.61563913358328,3.70313668,247.693172504241,6.12471377927001,7.50540447,0.0399999991059303,0.0500000007450581,0.0500000007450581,19.13249969482425,14.329999923706074,16.755000114440925,0.577499985694885,0.3150000013411048,0.44250000268220874,84.13000297546388,58.31622222969497,27.3545041909285,23.7207481738751,1.92937522802216,2.27035157811181,297483555338.044,6.34798748260867,2776.92005909479,4.61514068278228,2.66454238129968,15.5159407407407,37.3474479713157,80.0,30.113667896666,72.401,66.116,69.311,1.00499999523163,98.59500122070315,10.9,25.5,18.8,33.1,22.3,28.0,95.36339,0.979579985141754,96.1798,94.59754,66.35664,1.09082996845245,72.09681,60.96966,33.8741923214799,1.23785305088414,38.6201723309521,29.4342465163638,5.84,2.27,9.41,101.184242466707,9.94050359217836,57.4681720875945
